Chr	Start	End	Center	Experiment Insertions	Background insertions	Reference Insertions	pvalue Reference	pvalue Background	Fraction Experiment	TPH Experiment	Fraction background	TPH background	TPH background subtracted	pvalue_adj Reference	Nearest Refseq1	Gene Name1	Direction1	Distance1	Nearest Refseq2	Gene Name2	Direction2	Distance2
chr1	9660955	9661405	9661202	20	10	4	0	0.0079245269701616	9.57804405804486e-06	957.804405804486	5.24124672487595e-06	524.124672487595	433.679733316891	0	NM_008651	Mybl1	-	6006	NR_015470	2610203C22Rik	-	-29864
chr1	9942108	9942682	9942417	16	8	6	1.11022302462516e-15	0.0190137937504718	7.66243524643589e-06	766.243524643589	4.19299737990076e-06	419.299737990076	346.943786653513	1.48699234743658e-12	NR_024067	Snhg6	-	0	NM_177722	Mcmdc2	+	-1155
chr1	10014629	10015032	10014829	5	1	1	2.98789071595529e-07	0.0054352934612392	2.39451101451122e-06	239.451101451122	5.24124672487595e-07	52.4124672487595	187.038634202362	0.0001572164068506	NR_110971	Ppp1r42	-	-5494	NM_001277101	Cops5	-	9568
chr1	10877027	10877630	10877367	11	4	5	3.38304051439309e-10	0.0011253011736748	5.26792423192467e-06	526.792423192467	2.09649868995038e-06	209.649868995038	317.142554197429	2.63105626338165e-07	NR_030645	Mir467e	-	-11154	NM_029525	Prex2	+	115835
chr1	12658111	12658720	12658517	11	4	6	2.35399477688247e-11	0.0095402682407025	5.26792423192467e-06	526.792423192467	2.09649868995038e-06	209.649868995038	317.142554197429	2.07899430804308e-08	NR_045297	Gm17644	+	8843	NM_001198566	Sulf1	+	33710
chr1	12991214	12991735	12991532	15	5	6	1.55431223447522e-15	0.0008411021430626	7.18353304353365e-06	718.353304353365	2.62062336243798e-06	262.062336243798	456.290968109567	2.05580439853475e-12	NM_172841	Slco5a1	-	-80	NM_001081209	Prdm14	-	121693
chr1	13312590	13312993	13312790	8	3	3	1.68353664342646e-10	0.0142125126220435	3.83121762321794e-06	383.121762321795	1.57237401746279e-06	157.237401746279	225.884360575516	1.35582080787536e-07	NM_001302702	Ncoa2	-	0	NM_001081209	Prdm14	-	-185428
chr1	14273282	14273897	14273694	9	5	8	4.45532499782075e-13	0.0240594704680136	4.31011982612019e-06	431.011982612019	2.62062336243798e-06	262.062336243798	168.949646368221	4.68590826381791e-10	NM_010164	Eya1	-	0	NM_010827	Msc	-	479449
chr1	15805938	15806341	15806138	10	4	2	3.33066907387547e-15	0.0095402682407025	4.78902202902243e-06	478.902202902243	2.09649868995038e-06	209.649868995038	269.252333907205	4.28695621398326e-12	NM_001286628	Terf1	+	0	NM_001033288	Sbspon	-	47521
chr1	16103442	16104078	16103763	11	5	4	5.42899059041702e-14	0.01560102110033	5.26792423192467e-06	526.792423192467	2.62062336243798e-06	262.062336243798	264.73008694867	6.22052590348546e-11	NM_011291	Rpl7	-	0	NM_133832	Rdh10	+	1804
chr1	16114454	16114857	16114654	20	6	5	0	2.19460560174634e-05	9.57804405804486e-06	957.804405804486	3.14474803492557e-06	314.474803492557	643.329602311929	0	NM_133832	Rdh10	+	0	NM_011291	Rpl7	-	-10022
chr1	16130003	16130406	16130203	5	1	1	6.86204175703864e-08	0.0054352934612392	2.39451101451122e-06	239.451101451122	5.24124672487595e-07	52.4124672487595	187.038634202362	3.95924863782329e-05	NM_133832	Rdh10	+	0	NM_011291	Rpl7	-	-25571
chr1	16606264	16606906	16606703	12	5	9	1.19291321265536e-09	0.0063281470423632	5.74682643482692e-06	574.682643482692	2.62062336243798e-06	262.062336243798	312.620307238894	8.7118902523621e-07	NM_001271016	Ube2w	-	0	NM_001310470	Eloc	-	34819
chr1	16654659	16655062	16654859	5	0	2	1.33590298168063e-06	7.66780168248715e-08	2.39451101451122e-06	239.451101451122	0	0	239.451101451122	0.0006364356845308	NM_001310470	Eloc	-	0	NR_037998	D030040B21Rik	+	2490
chr1	16661485	16661986	16661685	53	39	4	0	0.0384146123011278	2.53818167538189e-05	2538.18167538189	2.04408622270162e-05	2044.08622270162	494.095452680267	0	NR_037998	D030040B21Rik	+	0	NM_027415	Tmem70	+	3205
chr1	16662338	16662978	16662699	17	7	7	0	0.0011126600449447	8.14133744933813e-06	814.133744933813	3.66887270741317e-06	366.887270741317	447.246474192497	0	NR_037998	D030040B21Rik	+	-61	NM_027415	Tmem70	+	2213
chr1	17164489	17164994	17164791	8	4	4	3.13260823947559e-08	0.0148175742601263	3.83121762321794e-06	383.121762321795	2.09649868995038e-06	209.649868995038	173.471893326756	1.89536798395525e-05	NM_010267	Gdap1	+	-220	NM_020604	Jph1	-	-66601
chr1	17599328	17599910	17599589	7	2	6	1.12646041883213e-06	0.0008852625908383	3.3523154203157e-06	335.23154203157	1.04824934497519e-06	104.824934497519	230.406607534051	0.0005428983525885	NM_053191	Pi15	+	1991	NR_130314	Gm16070	-	76117
chr1	17600399	17600802	17600599	9	5	5	1.51926415892234e-09	0.021521990328381	4.31011982612019e-06	431.011982612019	2.62062336243798e-06	262.062336243798	168.949646368221	1.09427185729461e-06	NM_053191	Pi15	+	1099	NR_130314	Gm16070	-	75225
chr1	17601256	17601765	17601456	7	4	3	1.59684299116947e-08	0.038370554077165	3.3523154203157e-06	335.23154203157	2.09649868995038e-06	209.649868995038	125.581673036532	1.00512127405169e-05	NM_053191	Pi15	+	136	NR_130314	Gm16070	-	74262
chr1	20619272	20619692	20619489	14	5	3	0	0.0023871755677274	6.7046308406314e-06	670.46308406314	2.62062336243798e-06	262.062336243798	408.400747819343	0	NM_153179	Pkhd1	-	-1216	NR_131249	Lincmd1	+	50190
chr1	20939108	20939571	20939308	5	1	2	1.34973720211651e-06	0.0054352934612392	2.39451101451122e-06	239.451101451122	5.24124672487595e-07	52.4124672487595	187.038634202362	0.0006425264489282	NM_028829	Paqr8	+	-353	NM_027974	Efhc1	+	12055
chr1	20998107	20998633	20998307	15	3	2	0	4.91091756649187e-06	7.18353304353365e-06	718.353304353365	1.57237401746279e-06	157.237401746279	561.115902607086	0	NM_177409	Tram2	-	2764	NM_027974	Efhc1	+	-7267
chr1	21077301	21077717	21077514	8	3	4	1.53344162923119e-08	0.0142125126220435	3.83121762321794e-06	383.121762321795	1.57237401746279e-06	157.237401746279	225.884360575516	9.67534767637148e-06	NM_177409	Tram2	-	0	NM_027974	Efhc1	+	-86461
chr1	21830018	21830559	21830356	37	26	2	0	0.0071269507875499	1.7719381507383e-05	1771.9381507383	1.36272414846775e-05	1362.72414846775	409.214002270552	0	NM_001310477	Kcnq5	-	0	NM_001113187	Khdc1b	+	-443635
chr1	21836352	21836755	21836552	5	0	2	1.57759977748029e-07	1.27489874213182e-09	2.39451101451122e-06	239.451101451122	0	0	239.451101451122	8.6504117753854e-05	NM_001310477	Kcnq5	-	0	NM_001113187	Khdc1b	+	-449969
chr1	23256594	23256997	23256794	9	2	1	3.0409008644483e-13	0.000337305843837	4.31011982612019e-06	431.011982612019	1.04824934497519e-06	104.824934497519	326.1870481145	3.25102746818644e-10	NR_029533	Mir30a	+	15272	NR_029717	Mir30c-2	+	34704
chr1	23258073	23258495	23258292	11	3	6	1.57137969303278e-09	0.0003834082826424	5.26792423192467e-06	526.792423192467	1.57237401746279e-06	157.237401746279	369.555021446189	1.12844066786486e-06	NR_029533	Mir30a	+	13774	NR_029717	Mir30c-2	+	33206
chr1	23264053	23264748	23264399	13	3	6	1.02364783316489e-11	9.66539290323532e-05	6.22572863772916e-06	622.572863772916	1.57237401746279e-06	157.237401746279	465.335462026638	9.39917500205105e-09	NR_029533	Mir30a	+	7521	NR_029717	Mir30c-2	+	26953
chr1	23922789	23923208	23922989	11	4	5	1.88737914186277e-15	0.0008976369082115	5.26792423192467e-06	526.792423192467	2.09649868995038e-06	209.649868995038	317.142554197429	2.4790767769969e-12	NM_028534	Smap1	-	-409	NR_110972	Smap1	-	-13054
chr1	24553125	24553964	24553597	18	7	12	0	0.0011126600449447	8.62023965224038e-06	862.023965224038	3.66887270741317e-06	366.887270741317	495.136694482721	0	NM_007733	Col19a1	-	0	NM_026719	Lmbrd1	+	124580
chr1	24677709	24678401	24677984.5	10	2	3	1.11022302462516e-16	0.000337305843837	4.78902202902243e-06	478.902202902243	1.04824934497519e-06	104.824934497519	374.077268404724	1.59767211213218e-13	NM_026719	Lmbrd1	+	143	NM_001310483	Lmbrd1	+	517
chr1	24678953	24679356	24679153	6	2	1	7.98368038346098e-11	0.0204490800896333	2.87341321741346e-06	287.341321741346	1.04824934497519e-06	104.824934497519	182.516387243827	6.68051823773492e-08	NM_026719	Lmbrd1	+	0	NM_007733	Col19a1	-	-91517
chr1	30872811	30873243	30873040	15	7	2	0	0.0064629435501885	7.18353304353365e-06	718.353304353365	3.66887270741317e-06	366.887270741317	351.466033612048	0	NM_001081080	Phf3	-	-9556	NM_011200	Ptp4a1	-	67060
chr1	30947173	30947576	30947373	10	4	4	9.52971035417249e-12	0.0095402682407025	4.78902202902243e-06	478.902202902243	2.09649868995038e-06	209.649868995038	269.252333907205	8.78241466304746e-09	NM_011200	Ptp4a1	-	0	NR_136907	Gm29669	-	71612
chr1	30948246	30948859	30948576	23	14	5	0	0.0307986040456895	1.10147506667516e-05	1101.47506667516	7.33774541482633e-06	733.774541482633	367.700525192526	0	NM_011200	Ptp4a1	-	0	NR_136907	Gm29669	-	70329
chr1	33739058	33739506	33739303	11	4	3	1.53712753636626e-09	0.0034101597812783	5.26792423192467e-06	526.792423192467	2.09649868995038e-06	209.649868995038	317.142554197429	1.10586120870717e-06	NM_008999	Rab23	+	0	NM_145392	Bag2	-	5978
chr1	33798215	33798707	33798504	9	2	3	2.11229638225063e-07	0.000337305843837	4.31011982612019e-06	431.011982612019	1.04824934497519e-06	104.824934497519	326.1870481145	0.0001137403792855	NM_133817	Zfp451	-	0	NM_001290700	Zfp451	-	3253
chr1	33813686	33814089	33813886	10	3	1	1.61526347852714e-12	0.0014009237309361	4.78902202902243e-06	478.902202902243	1.57237401746279e-06	157.237401746279	321.664801155965	1.60539883371185e-09	NM_133817	Zfp451	-	0	NM_001161816	Gm15455	-	21810
chr1	33814703	33815257	33814978.5	17	8	4	2.44249065417534e-14	0.0091739009148389	8.14133744933813e-06	814.133744933813	4.19299737990076e-06	419.299737990076	394.834006943737	2.89305037364124e-11	NM_133817	Zfp451	-	-109	NM_001161816	Gm15455	-	20642
chr1	34011988	34012912	34012440	19	9	8	1.8713530725023e-10	0.0059244862267419	9.09914185514262e-06	909.914185514262	4.71712205238836e-06	471.712205238836	438.201980275426	1.49974327913479e-07	NM_001276764	Dst	+	0	NM_001310484	Bend6	-	-104222
chr1	34040583	34041268	34041056	19	9	12	8.57756344840866e-08	0.0059244862267419	9.09914185514262e-06	909.914185514262	4.71712205238836e-06	471.712205238836	438.201980275426	4.88310699604725e-05	NM_001276764	Dst	+	0	NR_105861	Mir6896	+	76091
chr1	34073652	34074177	34073974	9	2	2	2.47055026436627e-08	0.000337305843837	4.31011982612019e-06	431.011982612019	1.04824934497519e-06	104.824934497519	326.1870481145	1.51593349385252e-05	NM_001276764	Dst	+	0	NR_105861	Mir6896	+	43182
chr1	34109321	34109970	34109521	9	2	3	6.86062870847159e-07	0.000337305843837	4.31011982612019e-06	431.011982612019	1.04824934497519e-06	104.824934497519	326.1870481145	0.0003420470357668	NM_001276764	Dst	+	0	NR_105861	Mir6896	+	7389
chr1	34140713	34141116	34140913	16	8	3	2.88657986402541e-14	0.0190137937504718	7.66243524643589e-06	766.243524643589	4.19299737990076e-06	419.299737990076	346.943786653513	3.39208038923452e-11	NM_001276764	Dst	+	0	NM_010081	Dst	+	19214
chr1	34311119	34311522	34311319	9	3	1	8.23174861608322e-12	0.0046832316286579	4.31011982612019e-06	431.011982612019	1.57237401746279e-06	157.237401746279	273.77458086574	7.65021146617002e-09	NM_001276764	Dst	+	-2458	NR_039562	Mir5103	-	121599
chr1	34433810	34434373	34434170	15	8	4	1.62536650805123e-13	0.0372358175201624	7.18353304353365e-06	718.353304353365	4.19299737990076e-06	419.299737990076	299.053566363288	1.78406379709291e-10	NR_039562	Mir5103	-	-612	NM_027159	Ccdc115	-	2297
chr1	34435238	34435641	34435438	22	13	2	0	0.0454482810159828	1.05358484638493e-05	1053.58484638493	6.81362074233874e-06	681.362074233874	372.222772151061	0	NM_027159	Ccdc115	-	1029	NR_039562	Mir5103	-	-2040
chr1	36059756	36060159	36059956	7	2	2	9.22101615064008e-08	0.0204490800896333	3.3523154203157e-06	335.23154203157	1.04824934497519e-06	104.824934497519	230.406607534051	5.22351273510026e-05	NM_015818	Hs6st1	+	8241	NM_198899	Uggt1	-	79869
chr1	36061558	36061961	36061758	5	1	1	1.02714451966079e-06	0.0257418165296708	2.39451101451122e-06	239.451101451122	5.24124672487595e-07	52.4124672487595	187.038634202362	0.0004979949105017	NM_015818	Hs6st1	+	6439	NM_198899	Uggt1	-	78067
chr1	36073313	36073716	36073513	20	0	1	0	0	9.57804405804486e-06	957.804405804486	0	0	957.804405804486	0	NM_015818	Hs6st1	+	0	NM_198899	Uggt1	-	66312
chr1	36115854	36116525	36116322	7	1	3	1.66075597640702e-06	0.0009678583861842	3.3523154203157e-06	335.23154203157	5.24124672487595e-07	52.4124672487595	282.819074782811	0.0007784111311118	NM_015818	Hs6st1	+	-9409	NM_198899	Uggt1	-	23503
chr1	36129845	36130248	36130045	7	1	3	1.8139215398616e-06	0.0009678583861842	3.3523154203157e-06	335.23154203157	5.24124672487595e-07	52.4124672487595	282.819074782811	0.000845240191247	NM_198899	Uggt1	-	9780	NR_105862	Mir6897	-	14004
chr1	36368068	36368471	36368268	6	1	1	8.80366252120624e-08	0.0054352934612392	2.87341321741346e-06	287.341321741346	5.24124672487595e-07	52.4124672487595	234.928854492586	5.00251939898158e-05	NM_001310513	Kansl3	-	0	NM_001277076	Fer1l5	+	3820
chr1	36469697	36470191	36469897	16	6	2	0	0.0100115104807754	7.66243524643589e-06	766.243524643589	3.14474803492557e-06	314.474803492557	451.768721151032	0	NM_033570	Cnnm4	+	1406	NM_001310517	Lman2l	-	-24427
chr1	36896320	36896822	36896619	16	6	5	0	0.0100115104807754	7.66243524643589e-06	766.243524643589	3.14474803492557e-06	314.474803492557	451.768721151032	0	NM_018872	Tmem131	-	0	NM_009539	Zap70	+	-113501
chr1	36938348	36938984	36938548	15	6	5	4.44089209850063e-16	0.0224401821818769	7.18353304353365e-06	718.353304353365	3.14474803492557e-06	314.474803492557	403.878500860808	6.13743317517342e-13	NM_018872	Tmem131	-	0	NM_009539	Zap70	+	-155529
chr1	37696259	37696662	37696459	6	2	1	4.52966530950505e-09	0.0204490800896333	2.87341321741346e-06	287.341321741346	1.04824934497519e-06	104.824934497519	182.516387243827	3.05684005729905e-06	NM_028096	2010300C02Rik	-	0	NM_207228	Tsga10	-	57910
chr1	37709668	37710117	37709914	10	2	2	1.6109336087311e-13	0.000337305843837	4.78902202902243e-06	478.902202902243	1.04824934497519e-06	104.824934497519	374.077268404724	1.76927903860491e-10	NM_028096	2010300C02Rik	-	0	NM_207228	Tsga10	-	44455
chr1	37872080	37872785	37872280	16	6	3	0	0.0041795952979509	7.66243524643589e-06	766.243524643589	3.14474803492557e-06	314.474803492557	451.768721151032	0	NM_001037918	Lipt1	+	0	NM_026913	Mitd1	-	6105
chr1	37872853	37873362	37873159	13	5	3	1.11022302462516e-16	0.0063281470423632	6.22572863772916e-06	622.572863772916	2.62062336243798e-06	262.062336243798	360.510527529118	1.59767211213218e-13	NM_001037918	Lipt1	+	0	NM_026913	Mitd1	-	5528
chr1	37890678	37891324	37890878	12	5	8	6.86121159887421e-11	0.01560102110033	5.74682643482692e-06	574.682643482692	2.62062336243798e-06	262.062336243798	312.620307238894	5.78431000640207e-08	NM_027098	Mrpl30	+	0	NM_026913	Mitd1	-	-268
chr1	37954906	37955309	37955106	5	1	2	1.0541181488799e-06	0.0054352934612392	2.39451101451122e-06	239.451101451122	5.24124672487595e-07	52.4124672487595	187.038634202362	0.0005103541591341	NM_027111	Lyg1	-	0	NM_172054	Txndc9	-	28558
chr1	38972283	38973212	38973009	54	22	6	0	2.60788839273607e-05	2.58607189567211e-05	2586.07189567211	1.15307427947271e-05	1153.07427947271	1432.9976161994	0	NM_026850	Pdcl3	+	14602	NM_001011684	Nms	+	-22008
chr1	38988009	38988584	38988381	14	5	3	0	0.0063281470423632	6.7046308406314e-06	670.46308406314	2.62062336243798e-06	262.062336243798	408.400747819343	0	NM_026850	Pdcl3	+	0	NM_001011684	Nms	+	-37734
chr1	39012645	39013121	39012845	8	0	6	1.891884229277e-07	1.81800130505394e-11	3.83121762321794e-06	383.121762321795	0	0	383.121762321795	0.0001025735585051	NM_026850	Pdcl3	+	-15410	NM_001011684	Nms	+	-62370
chr1	39545593	39546032	39545829	9	2	5	9.33821336368546e-07	0.005862117808004	4.31011982612019e-06	431.011982612019	1.04824934497519e-06	104.824934497519	326.1870481145	0.0004552320769725	NM_028043	Cnot11	+	0	NR_028555	Snord89	-	2715
chr1	39555854	39556552	39556181	74	27	6	0	3.71859124825846e-07	3.5438763014766e-05	3543.8763014766	1.41513661571651e-05	1415.13661571651	2128.73968576009	0	NM_001033135	Rnf149	-	0	NR_028555	Snord89	-	-7015
chr1	39575897	39576533	39576097	11	4	4	1.24049226446488e-09	0.0244917522880785	5.26792423192467e-06	526.792423192467	2.09649868995038e-06	209.649868995038	317.142554197429	9.02705827668122e-07	NM_001033135	Rnf149	-	0	NR_028555	Snord89	-	-27058
chr1	40139779	40140182	40139979	10	3	1	2.91988655476416e-14	0.0046832316286579	4.78902202902243e-06	478.902202902243	1.57237401746279e-06	157.237401746279	321.664801155965	3.4290259038025e-11	NM_010555	Il1r2	+	-14554	NR_037980	Gm16894	-	-53929
chr1	40235588	40236214	40236011	21	9	7	0	0.0122421334164314	1.00569462609471e-05	1005.69462609471	4.71712205238836e-06	471.712205238836	533.982420855875	0	NM_008362	Il1r1	+	0	NM_001123382	Il1r1	+	30372
chr1	40846655	40847205	40847002	9	4	2	1.05656594584502e-11	0.0244917522880785	4.31011982612019e-06	431.011982612019	2.09649868995038e-06	209.649868995038	221.362113616981	9.68206950602093e-09	NM_001081198	Tmem182	+	0	NM_172499	Mfsd9	-	-55999
chr1	40855143	40855675	40855352.5	27	16	4	0	0.0140644569735579	1.29303594783606e-05	1293.03594783606	8.38599475980152e-06	838.599475980152	454.436471855904	0	NM_001081198	Tmem182	+	0	NM_172499	Mfsd9	-	-64487
chr1	40856296	40856699	40856496	7	3	1	1.96141658470594e-10	0.0388042055082002	3.3523154203157e-06	335.23154203157	1.57237401746279e-06	157.237401746279	177.994140285292	1.56678514103868e-07	NM_001081198	Tmem182	+	-1030	NM_172499	Mfsd9	-	-65640
chr1	42693988	42694624	42694421	29	9	3	0	4.93431295822688e-10	1.38881638841651e-05	1388.81638841651	4.71712205238836e-06	471.712205238836	917.104183177669	0	NR_027826	Pantr1	-	0	NM_008900	Pou3f3	+	2522
chr1	42703679	42704082	42703879	30	26	1	0	0.0305500308414258	1.43670660870673e-05	1436.70660870673	1.36272414846775e-05	1362.72414846775	73.9824602389817	0	NR_027891	2900092D14Rik	+	-504	NR_110495	Pantr2	-	2981
chr1	42705701	42706104	42705901	28	22	2	0	0.0115539812651306	1.34092616812628e-05	1340.92616812628	1.15307427947271e-05	1153.07427947271	187.851888653571	0	NR_110495	Pantr2	-	959	NR_027891	2900092D14Rik	+	-2526
chr1	42708852	42709255	42709052	9	5	2	1.1508504503821e-06	0.011268988962428	4.31011982612019e-06	431.011982612019	2.62062336243798e-06	262.062336243798	168.949646368221	0.000553926397831	NR_110495	Pantr2	-	0	NR_027891	2900092D14Rik	+	-5677
chr1	42710145	42710753	42710550	49	46	3	0	0.033877149411449	2.34662079422099e-05	2346.62079422099	2.41097349344294e-05	2410.97349344294	-64.3526992219472	0	NR_110495	Pantr2	-	0	NR_027891	2900092D14Rik	+	-6970
chr1	42882151	42882705	42882490	25	21	6	5.55111512312578e-16	0.0454708264073339	1.19725550725561e-05	1197.25550725561	1.10066181222395e-05	1100.66181222395	96.5936950316577	7.62969134117499e-13	NM_023514	Mrps9	+	0	NM_053107	Gpr45	+	70167
chr1	43099306	43099845	43099506	19	12	6	1.52261758756822e-10	0.0053793364332827	9.09914185514262e-06	909.914185514262	6.28949606985114e-06	628.949606985114	280.964578529148	1.23398133831421e-07	NM_133818	AI597479	+	0	NM_001013025	Tgfbrap1	-	-685
chr1	43827022	43827425	43827222	6	0	1	1.10160283117722e-08	1.27489874213182e-09	2.87341321741346e-06	287.341321741346	0	0	287.341321741346	7.07952883996792e-06	NM_026430	Uxs1	-	0	NM_024283	1500015O10Rik	+	-84459
chr1	43969161	43969564	43969361	5	1	1	3.21633412569966e-07	0.0009678583861842	2.39451101451122e-06	239.451101451122	5.24124672487595e-07	52.4124672487595	187.038634202362	0.000168384396694	NM_009418	Tpp2	+	0	NM_001013799	Mettl21c	-	39844
chr1	44100936	44101677	44101406	21	10	10	1.11022302462516e-16	0.0017844514420392	1.00569462609471e-05	1005.69462609471	5.24124672487595e-06	524.124672487595	481.569953607115	1.59767211213218e-13	NM_029368	Tex30	-	0	NM_023645	Kdelc1	-	4869
chr1	44103929	44104332	44104129	6	0	1	1.80704986529889e-08	1.81800130505394e-11	2.87341321741346e-06	287.341321741346	0	0	287.341321741346	1.12853919969146e-05	NM_029368	Tex30	-	-1542	NM_023645	Kdelc1	-	2214
chr1	44567287	44567768	44567487	16	8	3	0	0.0017709716024134	7.66243524643589e-06	766.243524643589	4.19299737990076e-06	419.299737990076	346.943786653513	0	NM_028450	Gulp1	+	0	NR_040602	4930521E06Rik	-	171907
chr1	44568528	44568931	44568728	5	1	2	2.10456300120399e-06	0.0006404656316615	2.39451101451122e-06	239.451101451122	5.24124672487595e-07	52.4124672487595	187.038634202362	0.000970007610588	NM_028450	Gulp1	+	0	NR_040602	4930521E06Rik	-	170744
chr1	45355562	45356531	45356024	50	20	7	0	4.17247458806003e-09	2.39451101451122e-05	2394.51101451122	1.04824934497519e-05	1048.24934497519	1346.26166953603	0	NM_009930	Col3a1	+	-5857	NM_007737	Col5a2	-	17800
chr1	45472156	45472604	45472364	10	5	4	1.0980030695773e-07	0.0356013376959445	4.78902202902243e-06	478.902202902243	2.62062336243798e-06	262.062336243798	216.839866658445	6.15854318994994e-05	NM_007737	Col5a2	-	0	NM_009930	Col3a1	+	-122451
chr1	45487831	45488650	45488195	16	7	8	1.11369236055481e-09	0.0027571194772924	7.66243524643589e-06	766.243524643589	3.66887270741317e-06	366.887270741317	399.356253902272	8.16146169832716e-07	NM_007737	Col5a2	-	0	NM_009930	Col3a1	+	-138126
chr1	45495064	45495655	45495452	13	5	2	3.08642000845794e-14	0.0023871755677274	6.22572863772916e-06	622.572863772916	2.62062336243798e-06	262.062336243798	360.510527529118	3.61688909362918e-11	NM_007737	Col5a2	-	0	NM_009930	Col3a1	+	-145359
chr1	45495788	45496466	45496176	16	4	8	1.10888631610351e-09	6.62079206870114e-06	7.66243524643589e-06	766.243524643589	2.09649868995038e-06	209.649868995038	556.593655648551	8.13164900663723e-07	NM_007737	Col5a2	-	0	NM_009930	Col3a1	+	-146083
chr1	46418934	46419337	46419134	10	1	1	0	2.42705215214301e-06	4.78902202902243e-06	478.902202902243	5.24124672487595e-07	52.4124672487595	426.489735653484	0	NM_001310335	Dnah7c	+	6181	NM_001160386	Dnah7b	+	-45385
chr1	46808428	46808900	46808697	7	1	3	7.92922505432614e-10	0.0001488286224241	3.3523154203157e-06	335.23154203157	5.24124672487595e-07	52.4124672487595	282.819074782811	5.90740346123509e-07	NM_172653	Slc39a10	-	0	NM_001310335	Dnah7c	+	-952
chr1	46844301	46845534	46844950	29	9	13	0	3.56616522079189e-06	1.38881638841651e-05	1388.81638841651	4.71712205238836e-06	471.712205238836	917.104183177669	0	NM_172653	Slc39a10	-	0	NM_001310335	Dnah7c	+	-36825
chr1	46863508	46864116	46863868	30	17	4	0	0.0268213002332243	1.43670660870673e-05	1436.70660870673	8.91011943228912e-06	891.011943228912	545.694665477817	0	NM_172653	Slc39a10	-	-10000	NM_001310335	Dnah7c	+	-56032
chr1	50926722	50927212	50926965.5	6	1	2	1.88811653756282e-07	9.11193518362552e-05	2.87341321741346e-06	287.341321741346	5.24124672487595e-07	52.4124672487595	234.928854492586	0.0001024095898663	NM_019790	Tmeff2	+	311	NR_045151	9330175M20Rik	-	291174
chr1	50940301	50941173	50940728	23	11	11	0	0.0001507094945916	1.10147506667516e-05	1101.47506667516	5.76537139736355e-06	576.537139736355	524.937926938804	0	NM_019790	Tmeff2	+	0	NR_045151	9330175M20Rik	-	277213
chr1	51126384	51126864	51126661	9	5	2	1.82044379570812e-10	0.0254790972110298	4.31011982612019e-06	431.011982612019	2.62062336243798e-06	262.062336243798	168.949646368221	1.46201775504601e-07	NM_019790	Tmeff2	+	0	NR_045151	9330175M20Rik	-	91522
